review_id,user_rating,review_text
1,58,"The problem is that there is very little chemistry between the actresses, and Haynes and screenwriter Phyllis Nagy are far too studied in their depiction of passion. The most impressive performance in the movie is given by Blanchett’s elaborately coiffed, cast-iron hairdo."
2,83,Haynes designs a perfectly nostalgic sensory experience — something like a Manhattan department store window — needing a suppler story to sell.
3,100,"You leave the film’s soft-grained world reluctantly, as if taking off a warm coat when it’s still a little chilly inside."
4,100,"In Carol, all the elements dovetail perfectly to create a movie that is as irresistible as its title character."
5,100,"Carol is a movie to drink in with eyes, ears, and sensibilities."
6,100,"The experience of watching Carol is like being pulled into a different place, real and not real, like the best movies, like being in love."
7,90,Carol is a simple story that sneaks up on you. Todd Haynes takes such care in the telling of it — and the gorgeous depiction of it — that it's impossible not to be moved.
8,100,"It’s possible to watch Carol simply for its velvety beauty, but chances are that, by that stunning final moment, filmgoers will realize with a start that they care far more about the problems of these two people than they might have realized."
9,100,"At its heart, Carol deals with the rules that society imposes on individuals, and the courage necessary to throw those rules out the window."
10,100,"This excellent film works the way Blanchett's characterization of Carol works: It's meticulous about appearances, while fully aware that appearances can deceive."
11,88,Director Haynes has a knack for framing his characters with just the right touch. There are no throwaway shots in this film.
12,100,"Mara and Blanchett are each extraordinary, working in the most organic and soul-stirring ways."
13,100,"Haynes elicits two great performances and provides the perfect frame for them, not just in terms of setting, but through smart casting and attention to the smallest of performances."
14,88,"Especially during the first 90 minutes, Carol is an immersive experience that invites the viewer to slow down and amble along at its leisurely pace."
15,100,"Carol is one of the greatest American screen romances of any era, period – and perhaps that serves as the ultimate vindication of Haynes’ outspoken commitment to “queer cinema.”"
16,75,"Haynes never lifts Carol above over-dressed melodrama. And with every perfect bar where every perfect martini is served, every perfect dive of a motel on the “Lolita” roadtrip that the “just friends” abruptly take together, Carol betrays its true priorities."
17,80,"Mara and Blanchett make for an unforgettable couple in a beautiful film about longing, loss and the confusion and wonder of love."
18,100,"Under Haynes’ sure hand, Blanchett and Mara deliver a love story to melt to. Every glance means something, no strain shows: it’s filmmaking as natural as breathing."
19,88,"Carol is often about its surfaces, their beauty contrasting with the scary duality of people, relationships. The surfaces in Carol are so seductive that one understands the ache to belong in that world."
20,80,Haynes has calibrated the film so precisely to Blanchett’s talents that he couldn’t have rendered her better with animation.
21,100,"At once ardent and analytical, cerebral and swooning, Carol is a study in human magnetism, in the physics and optics of eros. With sparse dialogue and restrained drama, the film is a symphony of angles and glances, of colors and shadows."
22,100,"Haynes' commitment to outcasts, then and now, makes Carol a romantic spellbinder that cuts deep. It's one of the year's very best films."
